"Notes"	"Year Diagnosed"	"Year Diagnosed Code"	"Location"	"Location Code"	"Age at Diagnosis"	"Age at Diagnosis Code"	"HIV Exposure Category"	"HIV Exposure Category Code"	"Sex and Sexual Orientation"	"Sex and Sexual Orientation Code"	Cases
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"35 - 39 Years or age is missing"	"6"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	11
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"35 - 39 Years or age is missing"	"6"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	5
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	24
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	57
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"35 - 39 Years or age is missing"	"6"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	4
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"35 - 39 Years or age is missing"	"6"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	21
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"40 - 44 Years"	"7"	"Hemophilia/coagulation disorder"	"04"	"Male (heterosexual or pediatric)"	"3"	2
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"40 - 44 Years"	"7"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	9
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"40 - 44 Years"	"7"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	14
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"40 - 44 Years"	"7"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	9
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"40 - 44 Years"	"7"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	30
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"40 - 44 Years"	"7"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	3
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"40 - 44 Years"	"7"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	5
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	19
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	57
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"40 - 44 Years"	"7"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	5
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"40 - 44 Years"	"7"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	19
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"45 - 49 Years"	"8"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	7
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"45 - 49 Years"	"8"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	5
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"45 - 49 Years"	"8"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	4
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"45 - 49 Years"	"8"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	18
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"45 - 49 Years"	"8"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	5
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"45 - 49 Years"	"8"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	17
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"45 - 49 Years"	"8"	"Male homosexual/bisexual contact"	"01"	"Male (heterosexual or pediatric)"	"3"	1
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"45 - 49 Years"	"8"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	28
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"45 - 49 Years"	"8"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	3
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"45 - 49 Years"	"8"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	14
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"50 - 54 Years"	"9"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	5
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"50 - 54 Years"	"9"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	2
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"50 - 54 Years"	"9"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	1
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"50 - 54 Years"	"9"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	8
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"50 - 54 Years"	"9"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	9
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"50 - 54 Years"	"9"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	11
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"50 - 54 Years"	"9"	"Receipt of blood, blood components or tissue"	"07"	"Female (any)"	"4"	1
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"50 - 54 Years"	"9"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	3
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"50 - 54 Years"	"9"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	12
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"55 - 59 Years"	"A"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	4
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"55 - 59 Years"	"A"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	3
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"55 - 59 Years"	"A"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	1
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"55 - 59 Years"	"A"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	1
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"55 - 59 Years"	"A"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	8
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"55 - 59 Years"	"A"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"55 - 59 Years"	"A"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	5
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"60 - 64 Years"	"B"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	1
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"60 - 64 Years"	"B"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	2
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"60 - 64 Years"	"B"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	1
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"60 - 64 Years"	"B"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	3
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"60 - 64 Years"	"B"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	3
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"60 - 64 Years"	"B"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	1
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"60 - 64 Years"	"B"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	2
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"65+ Years"	"C"	"Hemophilia/coagulation disorder"	"04"	"Male (heterosexual or pediatric)"	"3"	1
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"65+ Years"	"C"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	3
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"65+ Years"	"C"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	2
	"2000"	"2000"	"Midwest, pediatric or not in MSA"	"AIDS7"	"65+ Years"	"C"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	1
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"Less than 1 Year"	"0"	"Mother with HIV, or HIV risk"	"10"	"Female (any)"	"4"	7
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"Less than 1 Year"	"0"	"Mother with HIV, or HIV risk"	"10"	"Male (heterosexual or pediatric)"	"3"	5
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"1 - 12 Years"	"1"	"Mother with HIV, or HIV risk"	"10"	"Female (any)"	"4"	15
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"1 - 12 Years"	"1"	"Mother with HIV, or HIV risk"	"10"	"Male (heterosexual or pediatric)"	"3"	19
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"1 - 12 Years"	"1"	"Pediatric risk not reported or identified"	"12"	"Female (any)"	"4"	3
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"1 - 12 Years"	"1"	"Pediatric risk not reported or identified"	"12"	"Male (heterosexual or pediatric)"	"3"	1
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"13 - 19 Years"	"2"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	16
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"13 - 19 Years"	"2"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	2
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"13 - 19 Years"	"2"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	2
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"13 - 19 Years"	"2"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	3
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"13 - 19 Years"	"2"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	5
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"13 - 19 Years"	"2"	"Receipt of blood, blood components or tissue"	"07"	"Female (any)"	"4"	1
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"13 - 19 Years"	"2"	"Receipt of blood, blood components or tissue"	"07"	"Male (heterosexual or pediatric)"	"3"	1
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"13 - 19 Years"	"2"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	6
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"13 - 19 Years"	"2"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	4
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"20 - 24 Years"	"3"	"Hemophilia/coagulation disorder"	"04"	"Male (heterosexual or pediatric)"	"3"	4
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"20 - 24 Years"	"3"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	46
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"20 - 24 Years"	"3"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	13
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"20 - 24 Years"	"3"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	5
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"20 - 24 Years"	"3"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	7
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"20 - 24 Years"	"3"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	3
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"20 - 24 Years"	"3"	"Male homo/bisexual and IV drug use"	"03"	"Male (heterosexual or pediatric)"	"3"	1
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"20 - 24 Years"	"3"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	12
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"20 - 24 Years"	"3"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	27
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"20 - 24 Years"	"3"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	31
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"20 - 24 Years"	"3"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	18
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"25 - 29 Years"	"4"	"Hemophilia/coagulation disorder"	"04"	"Male (heterosexual or pediatric)"	"3"	2
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"25 - 29 Years"	"4"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	73
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"25 - 29 Years"	"4"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	35
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"25 - 29 Years"	"4"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	5
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"25 - 29 Years"	"4"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	26
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"25 - 29 Years"	"4"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	13
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"25 - 29 Years"	"4"	"Male homo/bisexual and IV drug use"	"03"	"Male (heterosexual or pediatric)"	"3"	1
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"25 - 29 Years"	"4"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	8
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	58
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	96
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"25 - 29 Years"	"4"	"Receipt of blood, blood components or tissue"	"07"	"Female (any)"	"4"	2
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"25 - 29 Years"	"4"	"Receipt of blood, blood components or tissue"	"07"	"Male (heterosexual or pediatric)"	"3"	1
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"25 - 29 Years"	"4"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	57
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"25 - 29 Years"	"4"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	47
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"30 - 34 Years"	"5"	"Hemophilia/coagulation disorder"	"04"	"Male (heterosexual or pediatric)"	"3"	3
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	123
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	64
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	41
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	65
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"30 - 34 Years"	"5"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	21
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"30 - 34 Years"	"5"	"Male homo/bisexual and IV drug use"	"03"	"Male (heterosexual or pediatric)"	"3"	2
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"30 - 34 Years"	"5"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	14
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	76
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (heterosexual or pediatric)"	"3"	2
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	178
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"30 - 34 Years"	"5"	"Receipt of blood, blood components or tissue"	"07"	"Female (any)"	"4"	5
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"30 - 34 Years"	"5"	"Receipt of blood, blood components or tissue"	"07"	"Male (heterosexual or pediatric)"	"3"	1
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"30 - 34 Years"	"5"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	58
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"30 - 34 Years"	"5"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	121
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"35 - 39 Years or age is missing"	"6"	"Hemophilia/coagulation disorder"	"04"	"Male (heterosexual or pediatric)"	"3"	5
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"35 - 39 Years or age is missing"	"6"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	99
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"35 - 39 Years or age is missing"	"6"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	76
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	60
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	117
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"35 - 39 Years or age is missing"	"6"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	31
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"35 - 39 Years or age is missing"	"6"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	22
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	112
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (heterosexual or pediatric)"	"3"	2
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	202
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"35 - 39 Years or age is missing"	"6"	"Receipt of blood, blood components or tissue"	"07"	"Female (any)"	"4"	5
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"35 - 39 Years or age is missing"	"6"	"Receipt of blood, blood components or tissue"	"07"	"Male (heterosexual or pediatric)"	"3"	4
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"35 - 39 Years or age is missing"	"6"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	87
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"35 - 39 Years or age is missing"	"6"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	159
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"40 - 44 Years"	"7"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	84
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"40 - 44 Years"	"7"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	77
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"40 - 44 Years"	"7"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	47
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"40 - 44 Years"	"7"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	121
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"40 - 44 Years"	"7"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	26
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"40 - 44 Years"	"7"	"Male homo/bisexual and IV drug use"	"03"	"Male (heterosexual or pediatric)"	"3"	1
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"40 - 44 Years"	"7"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	21
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	64
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (heterosexual or pediatric)"	"3"	4
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	124
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"40 - 44 Years"	"7"	"Receipt of blood, blood components or tissue"	"07"	"Female (any)"	"4"	5
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"40 - 44 Years"	"7"	"Receipt of blood, blood components or tissue"	"07"	"Male (heterosexual or pediatric)"	"3"	4
	"2000"	"2000"	"South, pediatric or not in MSA"	"AIDS8"	"40 - 44 Years"	"7"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	46
