"Notes"	"Year Diagnosed"	"Year Diagnosed Code"	"Location"	"Location Code"	"Age at Diagnosis"	"Age at Diagnosis Code"	"HIV Exposure Category"	"HIV Exposure Category Code"	"Sex and Sexual Orientation"	"Sex and Sexual Orientation Code"	Cases
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"25 - 29 Years"	"4"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	21
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"25 - 29 Years"	"4"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	8
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"25 - 29 Years"	"4"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	7
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"25 - 29 Years"	"4"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	17
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"25 - 29 Years"	"4"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	13
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"25 - 29 Years"	"4"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	7
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	32
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	67
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"25 - 29 Years"	"4"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	6
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"25 - 29 Years"	"4"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	6
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"30 - 34 Years"	"5"	"Hemophilia/coagulation disorder"	"04"	"Male (heterosexual or pediatric)"	"3"	2
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	17
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	10
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	8
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	47
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"30 - 34 Years"	"5"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	23
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"30 - 34 Years"	"5"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	16
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	65
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (heterosexual or pediatric)"	"3"	2
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	145
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"30 - 34 Years"	"5"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	2
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"30 - 34 Years"	"5"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	13
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"35 - 39 Years or age is missing"	"6"	"Hemophilia/coagulation disorder"	"04"	"Male (heterosexual or pediatric)"	"3"	1
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"35 - 39 Years or age is missing"	"6"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	18
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"35 - 39 Years or age is missing"	"6"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	12
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	25
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	47
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"35 - 39 Years or age is missing"	"6"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	13
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"35 - 39 Years or age is missing"	"6"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	14
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	43
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	110
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"35 - 39 Years or age is missing"	"6"	"Receipt of blood, blood components or tissue"	"07"	"Female (any)"	"4"	3
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"35 - 39 Years or age is missing"	"6"	"Receipt of blood, blood components or tissue"	"07"	"Male (heterosexual or pediatric)"	"3"	1
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"35 - 39 Years or age is missing"	"6"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	3
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"35 - 39 Years or age is missing"	"6"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	15
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"40 - 44 Years"	"7"	"Hemophilia/coagulation disorder"	"04"	"Male (heterosexual or pediatric)"	"3"	3
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"40 - 44 Years"	"7"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	14
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"40 - 44 Years"	"7"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	10
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"40 - 44 Years"	"7"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	6
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"40 - 44 Years"	"7"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	48
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"40 - 44 Years"	"7"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	9
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"40 - 44 Years"	"7"	"Male homo/bisexual and IV drug use"	"03"	"Male (heterosexual or pediatric)"	"3"	2
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"40 - 44 Years"	"7"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	7
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	39
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	77
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"40 - 44 Years"	"7"	"Receipt of blood, blood components or tissue"	"07"	"Female (any)"	"4"	2
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"40 - 44 Years"	"7"	"Receipt of blood, blood components or tissue"	"07"	"Male (heterosexual or pediatric)"	"3"	1
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"40 - 44 Years"	"7"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	8
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"45 - 49 Years"	"8"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	5
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"45 - 49 Years"	"8"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	6
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"45 - 49 Years"	"8"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	4
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"45 - 49 Years"	"8"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	16
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"45 - 49 Years"	"8"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	2
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"45 - 49 Years"	"8"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"45 - 49 Years"	"8"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	19
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"45 - 49 Years"	"8"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	40
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"45 - 49 Years"	"8"	"Receipt of blood, blood components or tissue"	"07"	"Male (heterosexual or pediatric)"	"3"	3
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"45 - 49 Years"	"8"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	1
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"45 - 49 Years"	"8"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	7
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"50 - 54 Years"	"9"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	6
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"50 - 54 Years"	"9"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	5
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"50 - 54 Years"	"9"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	4
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"50 - 54 Years"	"9"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	8
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"50 - 54 Years"	"9"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	9
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"50 - 54 Years"	"9"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	20
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"50 - 54 Years"	"9"	"Receipt of blood, blood components or tissue"	"07"	"Female (any)"	"4"	2
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"50 - 54 Years"	"9"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	1
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"50 - 54 Years"	"9"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	3
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"55 - 59 Years"	"A"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	4
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"55 - 59 Years"	"A"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	6
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"55 - 59 Years"	"A"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	3
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"55 - 59 Years"	"A"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	2
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"55 - 59 Years"	"A"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	6
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"55 - 59 Years"	"A"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	3
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"55 - 59 Years"	"A"	"Receipt of blood, blood components or tissue"	"07"	"Female (any)"	"4"	1
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"55 - 59 Years"	"A"	"Receipt of blood, blood components or tissue"	"07"	"Male (heterosexual or pediatric)"	"3"	2
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"55 - 59 Years"	"A"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	1
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"55 - 59 Years"	"A"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	5
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"60 - 64 Years"	"B"	"Hemophilia/coagulation disorder"	"04"	"Male (heterosexual or pediatric)"	"3"	1
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"60 - 64 Years"	"B"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	1
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"60 - 64 Years"	"B"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	3
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"60 - 64 Years"	"B"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	3
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"60 - 64 Years"	"B"	"Receipt of blood, blood components or tissue"	"07"	"Male (heterosexual or pediatric)"	"3"	2
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"60 - 64 Years"	"B"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	3
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"65+ Years"	"C"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	1
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"65+ Years"	"C"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	2
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"65+ Years"	"C"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	1
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"65+ Years"	"C"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	2
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"65+ Years"	"C"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	5
	"1994"	"1994"	"Midwest, pediatric or not in MSA"	"AIDS7"	"65+ Years"	"C"	"Receipt of blood, blood components or tissue"	"07"	"Female (any)"	"4"	1
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"Less than 1 Year"	"0"	"Mother with HIV, or HIV risk"	"10"	"Female (any)"	"4"	72
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"Less than 1 Year"	"0"	"Mother with HIV, or HIV risk"	"10"	"Male (heterosexual or pediatric)"	"3"	62
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"1 - 12 Years"	"1"	"Mother with HIV, or HIV risk"	"10"	"Female (any)"	"4"	90
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"1 - 12 Years"	"1"	"Mother with HIV, or HIV risk"	"10"	"Male (heterosexual or pediatric)"	"3"	107
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"1 - 12 Years"	"1"	"Pediatric hemophilia"	"09"	"Male (heterosexual or pediatric)"	"3"	3
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"1 - 12 Years"	"1"	"Pediatric receipt of blood"	"11"	"Female (any)"	"4"	1
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"1 - 12 Years"	"1"	"Pediatric receipt of blood"	"11"	"Male (heterosexual or pediatric)"	"3"	1
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"1 - 12 Years"	"1"	"Pediatric risk not reported or identified"	"12"	"Female (any)"	"4"	2
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"1 - 12 Years"	"1"	"Pediatric risk not reported or identified"	"12"	"Male (heterosexual or pediatric)"	"3"	1
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"13 - 19 Years"	"2"	"Hemophilia/coagulation disorder"	"04"	"Male (heterosexual or pediatric)"	"3"	10
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"13 - 19 Years"	"2"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	16
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"13 - 19 Years"	"2"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	1
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"13 - 19 Years"	"2"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	2
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"13 - 19 Years"	"2"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"13 - 19 Years"	"2"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	3
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"13 - 19 Years"	"2"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	4
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"13 - 19 Years"	"2"	"Receipt of blood, blood components or tissue"	"07"	"Female (any)"	"4"	1
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"13 - 19 Years"	"2"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	6
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"13 - 19 Years"	"2"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	3
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"20 - 24 Years"	"3"	"Hemophilia/coagulation disorder"	"04"	"Male (heterosexual or pediatric)"	"3"	11
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"20 - 24 Years"	"3"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	64
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"20 - 24 Years"	"3"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	20
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"20 - 24 Years"	"3"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	12
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"20 - 24 Years"	"3"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	31
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"20 - 24 Years"	"3"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	11
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"20 - 24 Years"	"3"	"Male homo/bisexual and IV drug use"	"03"	"Male (heterosexual or pediatric)"	"3"	1
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"20 - 24 Years"	"3"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	7
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"20 - 24 Years"	"3"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	51
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"20 - 24 Years"	"3"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	77
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"20 - 24 Years"	"3"	"Receipt of blood, blood components or tissue"	"07"	"Female (any)"	"4"	3
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"20 - 24 Years"	"3"	"Receipt of blood, blood components or tissue"	"07"	"Male (heterosexual or pediatric)"	"3"	1
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"20 - 24 Years"	"3"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	22
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"20 - 24 Years"	"3"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	18
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"25 - 29 Years"	"4"	"Hemophilia/coagulation disorder"	"04"	"Male (heterosexual or pediatric)"	"3"	7
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"25 - 29 Years"	"4"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	145
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"25 - 29 Years"	"4"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	58
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"25 - 29 Years"	"4"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	52
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"25 - 29 Years"	"4"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	99
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"25 - 29 Years"	"4"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	53
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"25 - 29 Years"	"4"	"Male homo/bisexual and IV drug use"	"03"	"Male (heterosexual or pediatric)"	"3"	2
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"25 - 29 Years"	"4"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	39
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	138
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	292
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"25 - 29 Years"	"4"	"Receipt of blood, blood components or tissue"	"07"	"Female (any)"	"4"	3
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"25 - 29 Years"	"4"	"Receipt of blood, blood components or tissue"	"07"	"Male (heterosexual or pediatric)"	"3"	1
	"1994"	"1994"	"South, pediatric or not in MSA"	"AIDS8"	"25 - 29 Years"	"4"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	27
